obj_name,field_name,flag,xpix,ypix,RA,DEC
NDWFS_J143300.0+350702,NDWFSJ1431p3456,0.0,1192.0001545421335,6939.000207385099,218.2503468,35.11737289999999
NDWFS_J143221.7+350144,NDWFSJ1431p3456,0.0,3013.9994843323725,5702.999973521968,218.0906595,35.02900229999998
NDWFS_J143027.6+350054,NDWFSJ1431p3456,0.0,8449.000429723932,5517.000478556331,217.6151018,35.0150079
NDWFS_J143211.0+344720,NDWFSJ1431p3456,0.0,3524.9999633595216,2351.99934451894,218.045877,34.78889289999999
NDWFS_J143026.4+351302,NDWFSJ1431p3456,0.0,8494.00003509147,8341.000215548047,217.6101599,35.21733269999998
NDWFS_J143153.8+345050,NDWFSJ1431p3456,0.0,4344.000309847139,3168.999482632811,217.9743757,34.84743139999999
NDWFS_J143146.6+350213,NDWFSJ1431p3456,0.0,4685.000058488985,5817.0003335237125,217.9444185,35.0371634
NDWFS_J143251.2+344828,NDWFSJ1431p3456,0.0,1604.9995449675002,2619.9999030268064,218.2134608,34.80795289999998
NDWFS_J143205.8+350935,NDWFSJ1431p3456,0.0,3770.000009257453,7529.000521449325,218.0245012,35.159857499999994
NDWFS_J143242.5+350536,NDWFSJ1431p3456,0.0,2024.9999689359968,6603.999616497789,218.1773279,35.093483500000005
NDWFS_J143146.2+350547,NDWFSJ1431p3456,0.0,4705.00012687343,6647.000436431539,217.9426101,35.0966343
NDWFS_J143224.6+350358,NDWFSJ1431p3456,0.0,2878.0004268649727,6220.999638746687,218.1025962,35.06611179999999
NDWFS_J143226.6+345044,NDWFSJ1431p3456,0.0,2770.999508230884,3143.999969655225,218.1117314,34.8456183
NDWFS_J143205.3+350605,NDWFSJ1431p3456,0.0,3794.999915675075,6715.000595569392,218.022311,35.10153369999998
NDWFS_J143102.3+350636,NDWFSJ1431p3456,0.0,6793.99959798099,6837.999313970515,217.7596065,35.1100602
NDWFS_J143144.3+344558,NDWFSJ1431p3456,0.0,4797.999876262259,2035.0006392079893,217.9348182,34.766146
NDWFS_J143112.4+350656,NDWFSJ1431p3456,0.0,6313.0000078721805,6915.999355409758,217.8017254,35.11573309999999
NDWFS_J143228.6+351352,NDWFSJ1431p3456,0.0,2686.999480241704,8528.000014417257,218.1195086,35.231396499999995
NDWFS_J143215.0+345117,NDWFSJ1431p3456,0.0,3333.0005284857225,3272.0002035407333,218.0626617,34.85481619999998
NDWFS_J143039.1+351224,NDWFSJ1431p3456,0.0,7892.999504625223,8190.999847129497,217.6629188,35.2067536
NDWFS_J143028.3+344337,NDWFSJ1431p3456,0.0,8432.000255692306,1497.9996501760825,217.617992,34.727023
NDWFS_J143054.3+345606,NDWFSJ1431p3456,0.0,7180.000562842915,4397.000653694828,217.7264195,34.935075799999986
NDWFS_J143109.2+345206,NDWFSJ1431p3456,0.0,6472.999608782465,3465.0000006718365,217.7884086,34.86842579999998
NDWFS_J143157.6+344958,NDWFSJ1431p3456,0.0,4162.00020406541,2967.9998245411616,217.9902741,34.83303319999999
NDWFS_J143054.0+350533,NDWFSJ1431p3456,0.0,7185.999456425905,6594.999612600426,217.7253314,35.092569700000006
NDWFS_J143126.4+350211,NDWFSJ1431p3456,0.0,5647.000063738946,5806.999646619537,217.8602251,35.036362899999986
NDWFS_J143111.1+350727,NDWFSJ1431p3456,0.0,6371.999591254278,7034.999398318911,217.7965336,35.12425
NDWFS_J143137.5+350750,NDWFSJ1431p3456,0.0,5118.999794090154,7122.999474923625,217.9063025,35.1307107
NDWFS_J143258.1+351030,NDWFSJ1431p3456,0.0,1286.0003339262057,7746.999626529398,218.242264,35.1752809
NDWFS_J143234.5+352337,NDWFSJ1431p3456,0.0,2409.000301490002,10793.000440994236,218.1441312,35.39364669999998
NDWFS_J143200.1+350519,NDWFSJ1431p3456,0.0,4043.999832946767,6537.000626059404,218.000505,35.0887774
NDWFS_J143222.7+345153,NDWFSJ1431p3456,0.0,2968.0003183575186,3410.999629032087,218.0945455,34.86476249999999
NDWFS_J143103.2+345724,NDWFSJ1431p3456,0.0,6755.9999617712165,4700.000359349288,217.7634145,34.956872299999986
NDWFS_J143112.2+344415,NDWFSJ1431p3456,0.0,6332.000166233247,1640.0000416993998,217.8010729,34.73766920000001
NDWFS_J143101.1+350803,NDWFSJ1431p3456,0.0,6849.00035087408,7177.000241507172,217.7547101,35.13433919999999
NDWFS_J143252.0+350150,NDWFSJ1431p3456,0.0,1569.00056319207,5727.999930538075,218.2171183,35.03065869999998
NDWFS_J143017.9+344810,NDWFSJ1431p3456,0.0,8927.000342832918,2558.000455346468,217.5744236,34.80283119999997
NDWFS_J143051.6+345153,NDWFSJ1431p3456,0.0,7312.999462071475,3418.999863345612,217.7150533,34.86496609999999
NDWFS_J143114.9+350532,NDWFSJ1431p3456,0.0,6190.000450005682,6590.999545539962,217.8125596,35.0924656
NDWFS_J143306.5+352311,NDWFSJ1431p3456,0.0,894.9995880714023,10697.999538324002,218.2771855,35.38663600000002
NDWFS_J143220.1+350821,NDWFSJ1431p3456,0.0,3093.9997406880366,7243.000489411688,218.0837379,35.139350800000024
NDWFS_J143039.6+351908,NDWFSJ1431p3456,0.0,7863.0004444271535,9758.000465705714,217.665065,35.319027799999986
NDWFS_J143235.3+344325,NDWFSJ1431p3456,0.0,2364.0004392219244,1443.999850670374,218.1470906,34.723763999999996
NDWFS_J143108.7+350329,NDWFSJ1431p3456,0.0,6491.99960189058,6112.99968065272,217.7862089,35.05816709999999
NDWFS_J143122.1+344957,NDWFSJ1431p3456,0.0,5857.999798035501,2963.9993480122066,217.8422027,34.832616200000004
NDWFS_J143257.3+344943,NDWFSJ1431p3456,0.0,1313.0005540309853,2907.9994097489835,218.2389996,34.82854869999998
NDWFS_J143252.4+344153,NDWFSJ1431p3456,0.0,1544.0004971654002,1088.9997609202285,218.218529,34.69823100000002
NDWFS_J143042.7+350909,NDWFSJ1431p3456,0.0,7724.00014204505,7436.000203233949,217.6779646,35.15270269999998
NDWFS_J143145.0+345618,NDWFSJ1431p3456,0.0,4763.000165533104,4437.000420647786,217.9376941,34.938273999999986
NDWFS_J143302.5+343905,NDWFSJ1431p3456,0.0,1059.0002633588306,436.9996013287091,218.2606718,34.65143239999998
NDWFS_J143104.1+350454,NDWFSJ1431p3456,0.0,6705.999927102472,6444.999642608884,217.7674017,35.08191770000001
NDWFS_J143241.4+351215,NDWFSJ1431p3456,0.0,2078.999795190278,8148.999705566144,218.1727968,35.20418850000001
NDWFS_J143253.1+345032,NDWFSJ1431p3456,0.0,1512.0003835768198,3074.9994581778874,218.221655,34.8405452
NDWFS_J143109.4+345622,NDWFSJ1431p3456,0.0,6461.000116561867,4456.000660922033,217.7892571,34.93944049999999
NDWFS_J143240.8+350317,NDWFSJ1431p3456,0.0,2106.0002422395964,6065.000269536809,218.170166,35.054871500000004
NDWFS_J143035.0+344748,NDWFSJ1431p3456,0.0,8107.000205008489,2472.0002593506943,217.6460143,34.79691059999998
NDWFS_J143154.1+344801,NDWFSJ1431p3456,0.0,4333.000506174489,2512.999344234191,217.9753635,34.800422699999984
NDWFS_J143158.3+344036,NDWFSJ1431p3456,0.0,4129.999532245831,786.9998579132434,217.9931254,34.67673979999998
NDWFS_J143155.1+345025,NDWFSJ1431p3456,0.0,4282.999752756011,3070.999650150381,217.9797061,34.840410799999994
NDWFS_J143045.3+350948,NDWFSJ1431p3456,0.0,7595.999801189637,7585.9995112417055,217.6891393,35.16348129999998
NDWFS_J143202.3+350416,NDWFSJ1431p3456,0.0,3937.9997629863296,6294.999621984654,218.0097909,35.071438799999974
NDWFS_J143203.3+344831,NDWFSJ1431p3456,0.0,3889.999551468548,2629.0001813803965,218.0140245,34.8087446
NDWFS_J143250.0+350625,NDWFSJ1431p3456,0.0,1668.000273815815,6793.999874549714,218.208624,35.1070539
NDWFS_J143053.5+352005,NDWFSJ1431p3531,1.0,6588.999955395081,1736.0003698795354,217.7233177,35.3349472
NDWFS_J143141.2+352110,NDWFSJ1431p3531,1.0,4325.999727188208,1983.999908672853,217.9220649,35.35304349999999
NDWFS_J143203.8+351855,NDWFSJ1431p3531,1.0,3257.999847386418,1460.9999633577863,218.0158967,35.3156169
NDWFS_J143202.5+351904,NDWFSJ1431p3531,1.0,3316.0000425033086,1491.000552666328,218.0108031,35.31776579999998
NDWFS_J143153.0+351434,NDWFSJ1431p3531,1.0,3770.000195915791,448.0006744609764,217.9709818,35.24302949999999
NDWFS_J143055.0+352854,NDWFSJ1431p3531,1.0,6513.00032533683,3787.999472735977,217.7294715,35.481964399999995
NDWFS_J143057.6+354548,NDWFSJ1431p3531,1.0,6379.000017082912,7717.000210612892,217.7402986,35.76341219999999
NDWFS_J143302.8+354729,NDWFSJ1431p3531,1.0,470.9999168083423,8107.999533455419,218.2620014,35.791512399999995
NDWFS_J143114.9+354146,NDWFSJ1431p3531,1.0,5564.000324250077,6779.000157240655,217.8124268,35.69637979999999
NDWFS_J143236.8+351759,NDWFSJ1431p3531,1.0,1689.0002888683343,1243.000578934767,218.1536531,35.29992949999999
NDWFS_J143128.2+352656,NDWFSJ1431p3531,1.0,4945.000247357868,3325.9997018122976,217.8675022,35.4491252
NDWFS_J143232.5+351532,NDWFSJ1431p3531,1.0,1895.0004809265024,673.9999605934609,218.1355119,35.2591816
NDWFS_J143246.9+351604,NDWFSJ1431p3531,1.0,1212.0003805634803,796.999956335183,218.1954664,35.2679241
NDWFS_J143235.8+351742,NDWFSJ1431p3531,1.0,1739.0000612112278,1177.9997377813816,218.1492562,35.29527719999999
NDWFS_J143244.2+351842,NDWFSJ1431p3531,1.0,1339.0002689550092,1408.0001380507929,218.1844051,35.311713899999994
NDWFS_J143221.6+351938,NDWFSJ1431p3531,1.0,2408.000124590328,1625.0004704543571,218.0905485,35.32734829999998
NDWFS_J143243.7+352033,NDWFSJ1431p3531,1.0,1362.9998439253918,1842.000297198316,218.1823571,35.34280950000001
NDWFS_J143211.1+351511,NDWFSJ1431p3531,1.0,2910.9997027162144,588.9993322602768,218.0463514,35.253140899999984
NDWFS_J143203.7+351657,NDWFSJ1431p3531,1.0,3259.0005008234766,1001.0005095236156,218.015812,35.282660699999994
NDWFS_J143130.2+351710,NDWFSJ1431p3531,1.0,4851.00031839218,1052.0001840494351,217.8760605,35.28622499999999
NDWFS_J143045.5+351445,NDWFSJ1431p3531,1.0,6972.999837031657,497.9996108316864,217.6899468,35.24616480000002
NDWFS_J143113.0+351744,NDWFSJ1431p3531,1.0,5666.999710485166,1184.999867993527,217.8044047,35.29564539999999
NDWFS_J143100.4+351949,NDWFSJ1431p3531,1.0,6263.999593713639,1670.999383928645,217.7518788,35.33035769999999
NDWFS_J143248.0+351429,NDWFSJ1431p3531,1.0,1154.0002172629518,430.99963841932185,218.2005009,35.24169450000001
NDWFS_J143222.2+352054,NDWFSJ1431p3531,1.0,2383.999980807323,1919.9995544439955,218.0926739,35.34848149999998
NDWFS_J143115.1+351709,NDWFSJ1431p3531,1.0,5566.999481685114,1049.9996790200894,217.8132085,35.28598899999998
NDWFS_J143149.1+352122,NDWFSJ1431p3531,1.0,3954.000470670274,2025.000127770738,217.9547441,35.35600379999998
NDWFS_J143130.4+352325,NDWFSJ1431p3531,1.0,4838.000125328364,2506.9997974838097,217.8770174,35.39046539999999
NDWFS_J143050.2+351506,NDWFSJ1431p3531,1.0,6753.000448781567,575.0003385112122,217.7092284,35.25173300000001
NDWFS_J143246.2+351431,NDWFSJ1431p3531,1.0,1244.999785617436,438.00012911147314,218.192518,35.24220739999998
NDWFS_J143303.5+351440,NDWFSJ1431p3531,1.0,418.9997784180728,472.9996881283933,218.2649952,35.2445928
NDWFS_J143227.8+351656,NDWFSJ1431p3531,1.0,2115.000051673805,994.9999506432578,218.1162315,35.28219589999999
NDWFS_J143235.4+351653,NDWFSJ1431p3531,1.0,1758.0003211792975,985.000274197464,218.1475675,35.28145159999998
NDWFS_J143240.4+351741,NDWFSJ1431p3531,1.0,1518.9998891915486,1174.0005038948966,218.1685701,35.29496919999998
NDWFS_J143231.6+351755,NDWFSJ1431p3531,1.0,1939.0001378557745,1226.9995169279157,218.1317022,35.2988046
NDWFS_J143201.5+351418,NDWFSJ1431p3531,1.0,3367.0001490985105,384.9994217193125,218.0063411,35.23852590000001
NDWFS_J143203.7+351603,NDWFSJ1431p3531,1.0,3263.9995157134936,793.0004790583753,218.0153747,35.2677585
NDWFS_J143212.3+351648,NDWFSJ1431p3531,1.0,2855.000294962274,966.0006522618404,218.0512742,35.280150299999995
NDWFS_J143140.3+351722,NDWFSJ1431p3531,1.0,4369.999655399629,1101.0005224832275,217.9182798,35.289779599999974
NDWFS_J143133.5+351729,NDWFSJ1431p3531,1.0,4692.999866894498,1127.0003161117402,217.8899216,35.29161440000001
NDWFS_J143217.1+351800,NDWFSJ1431p3531,1.0,2623.000504772897,1248.0006792950444,218.0716501,35.300347699999996
NDWFS_J143140.9+351902,NDWFSJ1431p3531,1.0,4343.000420017094,1485.9998332927407,217.9206157,35.31736439999998
NDWFS_J143134.6+351937,NDWFSJ1431p3531,1.0,4642.000189371078,1622.0002139921053,217.8943435,35.327082699999984
NDWFS_J143144.8+351954,NDWFSJ1431p3531,1.0,4159.000547257778,1687.99998942632,217.9367587,35.33184889999999
NDWFS_J143129.0+352138,NDWFSJ1431p3531,1.0,4900.000164276378,2088.0006650244195,217.8716231,35.36044149999999
NDWFS_J143209.6+352124,NDWFSJ1431p3531,1.0,2980.999813947932,2036.0003663811312,218.0402295,35.35681039999999
NDWFS_J143128.1+352152,NDWFSJ1431p3531,1.0,4947.000317707456,2144.999550641549,217.8674859,35.364519699999995
NDWFS_J143050.5+351611,NDWFSJ1431p3531,1.0,6735.999923460362,829.0006603286565,217.7106515,35.26993459999999
NDWFS_J143104.2+351633,NDWFSJ1431p3531,1.0,6085.000178465718,909.9994842778924,217.7677683,35.27587150000001
NDWFS_J143054.1+351712,NDWFSJ1431p3531,1.0,6563.000404537854,1062.9999085219642,217.7257745,35.2867374
NDWFS_J143057.8+351721,NDWFSJ1431p3531,1.0,6390.999774832228,1099.0004066039671,217.7408643,35.2893527
NDWFS_J143038.5+352046,NDWFSJ1431p3531,1.0,7301.000053160666,1895.9994812211296,217.6607308,35.34623879999997
NDWFS_J143053.2+352130,NDWFSJ1431p3531,1.0,6605.000535785232,2064.0002894969584,217.7218268,35.358441899999995
NDWFS_J143212.5+353807,NDWFSJ1431p3531,1.0,2844.999835794919,5926.999508165427,218.0522739,35.6355369
NDWFS_J143222.9+354005,NDWFSJ1431p3531,1.0,2353.000481577846,6383.000086463242,218.0956742,35.668180199999995
NDWFS_J143302.2+354310,NDWFSJ1431p3531,1.0,495.99946628500766,7101.999544664199,218.2595875,35.71946849999999
NDWFS_J143215.3+354459,NDWFSJ1431p3531,1.0,2709.999440472867,7522.999312793909,218.0642307,35.74984390000001
NDWFS_J143233.1+354825,NDWFSJ1431p3531,1.0,1870.0000314098431,8324.999732742752,218.1384626,35.80723360000001
NDWFS_J143138.2+353904,NDWFSJ1431p3531,1.0,4459.999791973738,6147.999798724162,217.9098828,35.651316
NDWFS_J143211.8+353926,NDWFSJ1431p3531,1.0,2878.9995314071416,6235.999967019914,218.0492835,35.65767000000001
NDWFS_J143112.1+353932,NDWFSJ1431p3531,1.0,5700.0001752277485,6258.000129874024,217.80053,35.65904239999999
NDWFS_J143134.7+354011,NDWFSJ1431p3531,1.0,4630.999847209563,6406.999722423887,217.8947766,35.66985170000001
NDWFS_J143136.8+354310,NDWFSJ1431p3531,1.0,4526.000046056482,7102.999743493088,217.9039643,35.71971070000001
NDWFS_J143147.7+354549,NDWFSJ1431p3531,1.0,4014.999825195269,7715.999343945379,217.9490173,35.763650000000005
NDWFS_J143156.0+354740,NDWFSJ1431p3531,1.0,3626.000502387188,8146.999933347553,217.9833474,35.79453359999998
NDWFS_J143154.9+354748,NDWFSJ1431p3531,1.0,3678.999769422236,8176.999425777041,217.9786651,35.79668039999999
NDWFS_J143145.9+354713,NDWFSJ1431p3531,1.0,4097.999596764307,8044.999493313615,217.9416657,35.787207499999994
NDWFS_J143049.6+353950,NDWFSJ1431p3531,1.0,6762.999892516174,6330.999828530923,217.706777,35.6640616
NDWFS_J143029.1+354220,NDWFSJ1431p3531,1.0,7726.999658138999,6915.000229464255,217.6215661,35.7056361
NDWFS_J143037.6+354232,NDWFSJ1431p3531,1.0,7327.000199231267,6961.999713324982,217.6568415,35.7091145
NDWFS_J143026.5+354522,NDWFSJ1431p3531,1.0,7846.999727365414,7620.999969166725,217.6107261,35.75616329999998
NDWFS_J143043.4+354730,NDWFSJ1431p3531,1.0,7046.999555467273,8113.999701915312,217.6812037,35.7916911
NDWFS_J143216.3+352540,NDWFSJ1431p3531,1.0,2664.00039465715,3029.0006636130747,218.0681185,35.42794159999998
NDWFS_J143257.2+352544,NDWFSJ1431p3531,1.0,724.9994370696668,3047.9995044769566,218.2386244,35.42912049999998
NDWFS_J143221.1+352656,NDWFSJ1431p3531,1.0,2437.999473595154,3335.9998103691632,218.0880086,35.4499253
NDWFS_J143227.5+353434,NDWFSJ1431p3531,1.0,2136.999466982602,5101.000459418545,218.1146222,35.57634129999999
NDWFS_J143127.8+352740,NDWFSJ1431p3531,1.0,4961.999886648682,3492.999467886075,217.8659842,35.4610865
NDWFS_J143116.0+352926,NDWFSJ1431p3531,1.0,5518.000242687598,3906.000561479279,217.8170001,35.490598299999995
NDWFS_J143123.1+353000,NDWFSJ1431p3531,1.0,5185.000351729988,4037.9998310680166,217.8462836,35.500100399999994
NDWFS_J143201.4+353025,NDWFSJ1431p3531,1.0,3369.00033428789,4134.999680530109,218.0061084,35.5071776
NDWFS_J143113.6+353508,NDWFSJ1431p3531,1.0,5629.999433197578,5234.999878312101,217.8068949,35.5857794
NDWFS_J143132.6+353504,NDWFSJ1431p3531,1.0,4732.000009243935,5215.999402682246,217.8860116,35.58453429999999
NDWFS_J143149.1+353457,NDWFSJ1431p3531,1.0,3949.999675217568,5187.999703058602,217.9549074,35.58258749999999
NDWFS_J143119.4+353759,NDWFSJ1431p3531,1.0,5356.000029799592,5897.000488480524,217.8309238,35.633237799999996
NDWFS_J143102.1+352723,NDWFSJ1431p3531,1.0,6180.000380472297,3432.000377725333,217.7588535,35.45653000000002
NDWFS_J143037.0+352847,NDWFSJ1431p3531,1.0,7366.000276769682,3762.999662021852,217.6544254,35.47996809999998
NDWFS_J143104.9+352858,NDWFSJ1431p3531,1.0,6042.000005062042,3799.00058809057,217.7709121,35.48284599999999
NDWFS_J143026.8+352946,NDWFSJ1431p3531,1.0,7845.9994813973935,3993.000571415003,217.6121106,35.496307699999996
NDWFS_J143051.3+353225,NDWFSJ1431p3531,1.0,6686.9995272392935,4603.999514863896,217.7139428,35.540378399999994
NDWFS_J143057.9+353317,NDWFSJ1431p3531,1.0,6373.000249160107,4806.9994946315055,217.7415412,35.55498699999998
NDWFS_J143035.2+353321,NDWFSJ1431p3531,1.0,7447.999793002516,4823.999931437498,217.6468647,35.55594709999998
NDWFS_J143029.5+353352,NDWFSJ1431p3531,1.0,7712.999999685524,4944.999323873963,217.6234852,35.564539299999986
NDWFS_J143047.3+353656,NDWFSJ1431p3531,1.0,6872.999932377348,5657.000485503249,217.6972677,35.615760499999986
NDWFS_J143223.2+351405,NDWFSJ1431p3531,1.0,2335.999609169921,331.9998320135819,218.0967906,35.23470799999999
NDWFS_J143248.4+351729,NDWFSJ1431p3531,1.0,1141.000561077435,1126.000250242516,218.2017481,35.2914862
NDWFS_J143246.4+351727,NDWFSJ1431p3531,1.0,1234.000559172003,1119.99998774682,218.1935829,35.29106799999999
NDWFS_J143236.2+351934,NDWFSJ1431p3531,1.0,1719.9998883736575,1610.999595317231,218.1509718,35.32629699999999
NDWFS_J143217.3+351928,NDWFSJ1431p3531,1.0,2614.999809550759,1587.9997812685033,218.0723668,35.324706099999986
NDWFS_J143228.3+352600,NDWFSJ1431p3531,1.0,2094.999630349299,3106.000662372353,218.118159,35.43342909999999
NDWFS_J143253.5+352228,NDWFSJ1431p3531,1.0,896.999907158809,2284.9998140889893,218.2233681,35.374486
NDWFS_J143237.1+352457,NDWFSJ1431p3531,1.0,1676.0003714537454,2865.000482893058,218.1549781,35.4161301
NDWFS_J143158.8+351536,NDWFSJ1431p3531,1.0,3492.999896186615,687.9995603331063,217.9952793,35.26023259999999
NDWFS_J143128.7+351938,NDWFSJ1431p3531,1.0,4923.000057849846,1625.999432498409,217.8696638,35.32734039999997
NDWFS_J143120.7+352045,NDWFSJ1431p3531,1.0,5298.999843091317,1885.999492990968,217.8365991,35.345920899999996
NDWFS_J143152.7+352325,NDWFSJ1431p3531,1.0,3783.000286221982,2505.000481835696,217.9697453,35.3903989
NDWFS_J143020.0+351655,NDWFSJ1431p3531,1.0,8185.000122213003,1004.999993331985,217.5834162,35.28214949999999
NDWFS_J143104.8+351937,NDWFSJ1431p3531,1.0,6056.00043897182,1623.0005507841925,217.7701576,35.32695849999998
NDWFS_J143102.8+352042,NDWFSJ1431p3531,1.0,6151.000490474276,1874.999655475165,217.7617572,35.3449944
NDWFS_J143059.4+352322,NDWFSJ1431p3531,1.0,6307.000227965075,2495.999545060795,217.7479056,35.38945249999998
NDWFS_J143102.4+352434,NDWFSJ1431p3531,1.0,6164.999666809537,2777.999535904619,217.760322,35.409682299999986
NDWFS_J143019.1+351725,NDWFSJ1431p3531,1.0,8221.999442323482,1121.999318125983,217.5801238,35.2905198
NDWFS_J143014.6+352454,NDWFSJ1431p3531,0.0,8432.000123708996,2861.9999686075225,217.5609943,35.41510329999999
NDWFS_J143011.4+352633,NDWFSJ1431p3531,0.0,8580.999506651806,3248.0003118862296,217.5477362,35.44270389999999
NDWFS_J143051.8+351749,NDWFSJ1431p3531,0.0,6674.000277035626,1210.9997058843855,217.7159914,35.297316300000006
NDWFS_J143126.2+353324,NDWFSJ1431p3531,0.0,5036.000373770956,4829.999723050118,217.8592843,35.556851699999996
NDWFS_J143127.0+352835,NDWFSJ1431p3531,0.0,4996.000515976016,3706.000322643434,217.8629636,35.476341000000005
NDWFS_J143033.6+353406,NDWFSJ1431p3531,0.0,7523.00024806281,5000.999578681902,217.6402009,35.568604699999995
NDWFS_J143056.4+354030,NDWFSJ1431p3531,0.0,6439.999766238874,6486.000427731848,217.7352213,35.6752346
NDWFS_J143207.9+352457,NDWFSJ1431p3531,0.0,3062.000205622058,2861.9998280045893,218.0331196,35.4159857
NDWFS_J143137.9+351851,NDWFSJ1431p3531,0.0,4487.00009292775,1441.999790532638,217.9079746,35.3142007
NDWFS_J143211.5+353924,NDWFSJ1431p3531,0.0,2890.0001013517385,6227.000340393821,218.0483133,35.65702559999999
NDWFS_J143028.0+354149,NDWFSJ1431p3531,0.0,7779.000315027859,6793.999715872964,217.617021,35.69695459999998
NDWFS_J143031.4+354941,NDWFSJ1431p3531,0.0,7614.999967309901,8624.99996777701,217.6308646,35.82813309999999
NDWFS_J143226.1+352725,NDWFSJ1431p3531,0.0,2200.999685403714,3435.9994880196537,218.1088617,35.45707609999999
NDWFS_J143048.0+352225,NDWFSJ1431p3531,0.0,6847.999472144167,2277.9998744958866,217.7004177,35.3737178
NDWFS_J143150.4+353902,NDWFSJ1431p3531,0.0,3889.999565577069,6140.000062750481,217.9601408,35.6507799
NDWFS_J143034.0+353709,NDWFSJ1431p3531,0.0,7500.999590309403,5708.999473202232,217.6419046,35.619322999999994
NDWFS_J143109.2+353342,NDWFSJ1431p3531,0.0,5837.000005630815,4900.000374363877,217.7887263,35.56174949999998
NDWFS_J143031.5+354443,NDWFSJ1431p3531,0.0,7613.99967658951,7470.000126823921,217.6313467,35.74541760000002
NDWFS_J143122.1+354743,NDWFSJ1431p3531,0.0,5223.999735353847,8162.999771780691,217.8422032,35.79554969999999
NDWFS_J143241.2+354233,NDWFSJ1431p3531,0.0,1485.000144984521,6959.000165744001,218.1722964,35.7093654
NDWFS_J143042.4+352453,NDWFSJ1431p3531,0.0,7113.999593783856,2853.0003749522675,217.676871,35.4148453
NDWFS_J143132.5+354310,NDWFSJ1431p3531,0.0,4734.000062735319,7101.000195165685,217.8856098,35.719547900000016
NDWFS_J143147.5+354859,NDWFSJ1431p3531,0.0,4023.999517968283,8455.000270251963,217.9481742,35.8165744
NDWFS_J143043.6+351708,NDWFSJ1431p3531,0.0,7064.9997043306375,1052.0005954438602,217.6817114,35.28583329999999
NDWFS_J143127.7+354108,NDWFSJ1431p3531,0.0,4962.00055150096,6628.999610715135,217.865555,35.68571750000001
NDWFS_J143109.2+353818,NDWFSJ1431p3531,0.0,5833.999828731396,5971.999883123233,217.7887724,35.638535200000014
NDWFS_J143110.6+352603,NDWFSJ1431p3531,0.0,5773.999884861181,3122.0006752814224,217.7946278,35.43439549999999
NDWFS_J143116.3+351710,NDWFSJ1431p3531,0.0,5508.999689579436,1051.9996023772146,217.8182995,35.286140999999986
NDWFS_J143038.4+351910,NDWFSJ1431p3531,0.0,7308.000340253068,1520.9998081660233,217.6602336,35.3193716
NDWFS_J143029.0+353537,NDWFSJ1431p3531,0.0,7736.99980640551,5350.999545470106,217.6212299,35.5936133
NDWFS_J143047.0+351847,NDWFSJ1431p3531,0.0,6899.999759245098,1430.0006921730237,217.6960883,35.3129542
NDWFS_J143127.6+354944,NDWFSJ1431p3531,0.0,4958.999831525422,8629.999843267211,217.8655451,35.829026899999995
NDWFS_J143301.6+353818,NDWFSJ1431p3531,0.0,521.9998493675316,5971.999716453764,218.2570645,35.638538599999976
NDWFS_J143243.8+352017,NDWFSJ1431p3531,0.0,1360.9995763366376,1776.999584543204,218.1825239,35.338152500000014
NDWFS_J143024.2+353826,NDWFSJ1431p3531,0.0,7962.99964882626,6009.999972860296,217.6010767,35.6407468
NDWFS_J143214.6+352012,NDWFSJ1431p3531,0.0,2745.999509370208,1757.9999498522084,218.0608673,35.33688939999999
NDWFS_J143219.7+353057,NDWFSJ1431p3531,0.0,2501.999466068731,4259.99964970271,218.0824262,35.5161189
NDWFS_J143052.0+352557,NDWFSJ1431p3531,0.0,6656.999754162325,3101.999338573052,217.7169832,35.43279110000002
NDWFS_J143139.5+353029,NDWFSJ1431p3531,0.0,4406.000247264572,4149.999596506048,217.9148327,35.50820439999998
NDWFS_J143212.9+353705,NDWFSJ1431p3531,0.0,2823.999960851936,5686.000471131414,218.0541188,35.6182744
NDWFS_J143140.8+351846,NDWFSJ1431p3531,0.0,4348.999888328893,1424.000171157897,217.9200944,35.31292209999999
NDWFS_J143310.1+352732,NDWFSJ1431p3531,0.0,114.99980734947212,3467.9997130386,218.2923613,35.4591009
NDWFS_J143155.3+352200,NDWFSJ1431p3531,0.0,3662.000365275788,2178.0005290422177,217.9803927,35.3669768
NDWFS_J143156.4+352602,NDWFSJ1431p3531,0.0,3605.999822466714,3115.999777845668,217.9852822,35.43417599999998
NDWFS_J143043.2+353608,NDWFSJ1431p3531,0.0,7067.999622034119,5471.99975488555,217.6801373,35.60246189999999
NDWFS_J143019.4+351751,NDWFSJ1431p3531,0.0,8211.999682244237,1222.000581762084,217.5809634,35.29768729999999
NDWFS_J143022.7+354324,NDWFSJ1431p3531,0.0,8031.000286924531,7169.00021599391,217.594651,35.723735299999994
NDWFS_J143210.4+352720,NDWFSJ1431p3531,0.0,2942.9998199592847,3415.9996118491617,218.0435917,35.45567159999999
NDWFS_J143248.4+354223,NDWFSJ1431p3531,0.0,1145.9999741060994,6920.999735340953,218.2022014,35.70660329999997
NDWFS_J143222.4+353511,NDWFSJ1431p3531,0.0,2380.000489437153,5245.000023845827,218.0932246,35.586670099999985
NDWFS_J143132.4+352038,NDWFSJ1431p3531,0.0,4746.999900876298,1857.9993375534832,217.8850935,35.34398
